Date,Species,Trap,Longitude,Latitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,week_of_year,month,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7
2009-06-26,CULEX PIPIENS/RESTUANS,T009,-87.862995,41.992478,18,0,86.0,70.5,78.25,60.5,68.5,0.0,26,6,86.0,86.0,86.0,86.0,86.0,86.0,86.0,70.5,70.5,70.5,70.5,70.5,70.5,70.5,78.25,78.25,78.25,78.25,78.25,78.25,78.25,60.5,60.5,60.5,60.5,60.5,60.5,60.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-26,CULEX PIPIENS/RESTUANS,T009,-87.862995,41.992478,50,0,86.0,70.5,78.25,60.5,68.5,0.0,26,6,86.0,86.0,86.0,86.0,86.0,86.0,86.0,70.5,70.5,70.5,70.5,70.5,70.5,70.5,78.25,78.25,78.25,78.25,78.25,78.25,78.25,60.5,60.5,60.5,60.5,60.5,60.5,60.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-26,CULEX RESTUANS,T009,-87.862995,41.992478,6,0,86.0,70.5,78.25,60.5,68.5,0.0,26,6,86.0,86.0,86.0,86.0,86.0,86.0,86.0,70.5,70.5,70.5,70.5,70.5,70.5,70.5,78.25,78.25,78.25,78.25,78.25,78.25,78.25,60.5,60.5,60.5,60.5,60.5,60.5,60.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T138,-87.585413,41.726465,7,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,86.0,86.0,86.0,86.0,86.0,86.0,86.0,70.5,70.5,70.5,70.5,70.5,70.5,70.5,78.25,78.25,78.25,78.25,78.25,78.25,78.25,60.5,60.5,60.5,60.5,60.5,60.5,60.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T209,-87.546587,41.740641,1,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,86.0,86.0,86.0,86.0,86.0,86.0,64.0,70.5,70.5,70.5,70.5,70.5,70.5,70.75,78.25,78.25,78.25,78.25,78.25,78.25,54.0,60.5,60.5,60.5,60.5,60.5,60.5,61.0,68.5,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T209,-87.546587,41.740641,3,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,86.0,86.0,86.0,86.0,86.0,64.0,64.0,70.5,70.5,70.5,70.5,70.5,70.75,70.75,78.25,78.25,78.25,78.25,78.25,54.0,54.0,60.5,60.5,60.5,60.5,60.5,61.0,61.0,68.5,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T212,-87.535198,41.680946,1,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,86.0,86.0,86.0,86.0,64.0,64.0,64.0,70.5,70.5,70.5,70.5,70.75,70.75,70.75,78.25,78.25,78.25,78.25,54.0,54.0,54.0,60.5,60.5,60.5,60.5,61.0,61.0,61.0,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T212,-87.535198,41.680946,3,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,86.0,86.0,86.0,64.0,64.0,64.0,64.0,70.5,70.5,70.5,70.75,70.75,70.75,70.75,78.25,78.25,78.25,54.0,54.0,54.0,54.0,60.5,60.5,60.5,61.0,61.0,61.0,61.0,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T102,-87.605294,41.750498,1,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,86.0,86.0,64.0,64.0,64.0,64.0,64.0,70.5,70.5,70.75,70.75,70.75,70.75,70.75,78.25,78.25,54.0,54.0,54.0,54.0,54.0,60.5,60.5,61.0,61.0,61.0,61.0,61.0,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T221,-87.538693,41.659112,2,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,86.0,64.0,64.0,64.0,64.0,64.0,64.0,70.5,70.75,70.75,70.75,70.75,70.75,70.75,78.25,54.0,54.0,54.0,54.0,54.0,54.0,60.5,61.0,61.0,61.0,61.0,61.0,61.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,45,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,5,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,36,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,50,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T900,-87.890615,41.974689,17,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T900,-87.890615,41.974689,8,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX RESTUANS,T900,-87.890615,41.974689,11,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS,T900,-87.890615,41.974689,3,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS,T900,-87.890615,41.974689,3,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-29,CULEX PIPIENS/RESTUANS,T903,-87.930995,41.957799,7,0,77.5,64.0,70.75,54.0,61.0,0.0,27,6,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T002,-87.800991,41.95469,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,77.5,77.5,77.5,77.5,77.5,77.5,77.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.75,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T002,-87.800991,41.95469,12,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,77.5,77.5,77.5,77.5,77.5,77.5,61.5,64.0,64.0,64.0,64.0,64.0,64.0,73.5,70.75,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS,T002,-87.800991,41.95469,1,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,77.5,77.5,77.5,77.5,77.5,61.5,61.5,64.0,64.0,64.0,64.0,64.0,73.5,73.5,70.75,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T046,-87.654491,41.891118,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,77.5,77.5,77.5,77.5,61.5,61.5,61.5,64.0,64.0,64.0,64.0,73.5,73.5,73.5,70.75,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T046,-87.654491,41.891118,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,77.5,77.5,77.5,61.5,61.5,61.5,61.5,64.0,64.0,64.0,73.5,73.5,73.5,73.5,70.75,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS,T046,-87.654491,41.891118,1,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,77.5,77.5,61.5,61.5,61.5,61.5,61.5,64.0,64.0,73.5,73.5,73.5,73.5,73.5,70.75,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T048,-87.654224,41.867108,49,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,77.5,61.5,61.5,61.5,61.5,61.5,61.5,64.0,73.5,73.5,73.5,73.5,73.5,73.5,70.75,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T048,-87.654224,41.867108,18,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS,T048,-87.654224,41.867108,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T049,-87.655232,41.896282,2,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T049,-87.655232,41.896282,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T054,-87.632085,41.921965,11,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T054,-87.632085,41.921965,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T054,-87.632085,41.921965,1,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T054,-87.632085,41.921965,2,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T094,-87.666014,41.720848,9,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T148,-87.687769,42.01743,6,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T148,-87.687769,42.01743,3,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS,T148,-87.687769,42.01743,1,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T159,-87.649642,41.732984,6,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T159,-87.649642,41.732984,2,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX PIPIENS/RESTUANS,T011,-87.832763,41.944869,5,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,CULEX RESTUANS,T011,-87.832763,41.944869,10,0,85.5,61.5,73.5,54.0,62.5,0.0,28,7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
