Species,Trap,Longitude,Latitude,Date_week,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7
CULEX PIPIENS/RESTUANS,T081,-87.627796,41.821582,24,6,1,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T082,-87.642984,41.803423,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T090,-87.666901,41.868077,24,6,26,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T094,-87.666014,41.720848,24,6,19,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T095,-87.703736,41.704336,24,6,1,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T102,-87.605294,41.750498,24,6,4,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T135,-87.724608,41.662014,24,6,45,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T144,-87.794896,41.94016,24,6,1,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T147,-87.700117,41.932094,24,6,21,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T148,-87.687769,42.01743,24,6,7,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T151,-87.800515,41.916265,24,6,20,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T152,-87.716277,41.846075,24,6,1,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T153,-87.760886,41.907645,24,6,11,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T158,-87.707973,41.682587,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T159,-87.649642,41.732984,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS/RESTUANS,T160,-87.688267,41.903002,24,6,13,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T002,-87.800991,41.95469,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T003,-87.757639,41.964242,24,6,16,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T008,-87.777921,42.008314,24,6,58,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T009,-87.862995,41.992478,24,6,12,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T011,-87.832763,41.944869,24,6,44,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T012,-87.747113,41.991429,24,6,12,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T016,-87.811506,42.011601,24,6,63,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T028,-87.689778,41.986921,24,6,9,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T030,-87.716788,41.89923,24,6,7,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T031,-87.763416,41.801498,24,6,51,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T033,-87.701431,41.906638,24,6,5,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T046,-87.654491,41.891118,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T048,-87.654224,41.867108,24,6,39,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T049,-87.655232,41.896282,24,6,9,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T054,-87.632085,41.921965,24,6,7,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T061,-87.679447,41.801179,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T062,-87.71188,41.800737,24,6,3,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T063,-87.726549,41.82561,24,6,16,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T066,-87.703047,41.77166,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T069,-87.678649,41.768388,24,6,7,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T073,-87.60088,41.773215,24,6,16,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T074,-87.666343,41.822536,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T083,-87.590773,41.754292,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T089,-87.64997,41.723195,24,6,19,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T094,-87.666014,41.720848,24,6,20,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T095,-87.703736,41.704336,24,6,4,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T135,-87.724608,41.662014,24,6,79,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T144,-87.794896,41.94016,24,6,12,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T147,-87.700117,41.932094,24,6,9,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T148,-87.687769,42.01743,24,6,3,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T152,-87.716277,41.846075,24,6,17,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T158,-87.707973,41.682587,24,6,2,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T159,-87.649642,41.732984,24,6,57,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX RESTUANS,T160,-87.688267,41.903002,24,6,10,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX SALINARIUS,T159,-87.649642,41.732984,24,6,1,0,73.0,49.5,61.25,49.0,55.0,0.0,62.0,67.0,67.0,81.0,73.5,64.5,79.5,53.0,54.5,55.5,53.5,54.0,53.0,45.5,57.5,60.75,61.25,67.25,63.75,58.75,62.5,52.0,49.5,53.0,60.5,53.5,46.5,43.5,54.0,54.0,56.0,64.0,58.0,51.5,54.0,0.575,0.025,0.0,0.375,0.02,0.01,0.0
CULEX PIPIENS,T115,-87.599862,41.673408,25,6,5,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS,T148,-87.687769,42.01743,25,6,1,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS,T200,-87.559308,41.678618,25,6,1,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS,T209,-87.546587,41.740641,25,6,1,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS,T212,-87.535198,41.680946,25,6,3,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS,T900,-87.890615,41.974689,25,6,23,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS/RESTUANS,T054,-87.632085,41.921965,25,6,49,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
CULEX PIPIENS/RESTUANS,T115,-87.599862,41.673408,25,6,18,0,81.0,55.0,68.0,49.0,58.0,0.0,76.5,67.0,73.0,62.0,67.0,67.0,81.0,52.5,55.0,49.5,53.0,54.5,55.5,53.5,64.5,61.0,61.25,57.5,60.75,61.25,67.25,49.0,51.5,49.0,52.0,49.5,53.0,60.5,57.0,55.0,55.0,54.0,54.0,56.0,64.0,0.0,0.32,0.0,0.575,0.025,0.0,0.375
